"id";"shot_data_id";"expert_trajectory";"expert_note";"expert_p_system";"expert_suggestion";"expert_cause";"expert_err_msg";"expert_update_time"
8148;8175;"出球方向往目標右側飛出再向左曲回到目標之小左曲球(P7觸球時桿面角度方正，揮桿路徑大於桿面角度。球直直的飛出去之後往左曲回到目標)";"";"P2~3 上桿";"置球點到擊球落點的距離達到標準水準 這是職業選手喜歡打出的球路，瞄球時桿面朝向目標，站姿朝向目標右方，上桿時維持軸心，P2至P4胸椎充分旋轉，下桿時重心往左，左半身帶領，P5至P6右肩和右手肘維持外旋，左手腕在P5.5時屈曲，維持手腕角度過球，轉身至P10收桿。";"手腕角度保持得很好，觸球時桿面方正，且揮桿軌跡由內向外所致。";"";"2023-02-14 16:31:10"
8149;8176;"擊球失敗,無法判定";"";"擊球失敗,無法判定";"擊球發射角度超出正常範圍";"擊球姿勢嚴重錯誤";"";"2023-02-14 16:31:37"
8150;8177;"擊球失敗,無法判定";"";"擊球失敗,無法判定";"擊球發射角度超出正常範圍";"擊球姿勢嚴重錯誤";"";"2023-02-14 16:31:51"
8151;8178;"出球方向往目標右側飛出再向左曲回到目標之小左曲球(P7觸球時桿面角度方正，揮桿路徑大於桿面角度。球直直的飛出去之後往左曲回到目標)";"";"P2~3 上桿";"置球點到擊球落點的距離達到職業級水準 這是職業選手喜歡打出的球路，瞄球時桿面朝向目標，站姿朝向目標右方，上桿時維持軸心，P2至P4胸椎充分旋轉，下桿時重心往左，左半身帶領，P5至P6右肩和右手肘維持外旋，左手腕在P5.5時屈曲，維持手腕角度過球，轉身至P10收桿。";"手腕角度保持得很好，觸球時桿面方正，且揮桿軌跡由內向外所致。";"";"2023-02-14 16:33:27"
8152;8179;"出球方向往目標右側飛出再向左曲回到目標之小左曲球(P7觸球時桿面角度方正，揮桿路徑大於桿面角度。球直直的飛出去之後往左曲回到目標)";"";"P2~3 上桿";"置球點到擊球落點的距離達到專業水準 這是職業選手喜歡打出的球路，瞄球時桿面朝向目標，站姿朝向目標右方，上桿時維持軸心，P2至P4胸椎充分旋轉，下桿時重心往左，左半身帶領，P5至P6右肩和右手肘維持外旋，左手腕在P5.5時屈曲，維持手腕角度過球，轉身至P10收桿。";"手腕角度保持得很好，觸球時桿面方正，且揮桿軌跡由內向外所致。";"";"2023-02-14 16:35:03"
8153;8180;"出球方向往目標右側飛出再向左曲回到目標之小左曲球(P7觸球時桿面角度方正，揮桿路徑大於桿面角度。球直直的飛出去之後往左曲回到目標)";"";"P2~3 上桿";"置球點到擊球落點的距離達到標準水準 這是職業選手喜歡打出的球路，瞄球時桿面朝向目標，站姿朝向目標右方，上桿時維持軸心，P2至P4胸椎充分旋轉，下桿時重心往左，左半身帶領，P5至P6右肩和右手肘維持外旋，左手腕在P5.5時屈曲，維持手腕角度過球，轉身至P10收桿。";"手腕角度保持得很好，觸球時桿面方正，且揮桿軌跡由內向外所致。";"";"2023-02-14 16:36:06"
8154;8181;"出球方向往目標右側飛出再向左曲回到目標之小左曲球(P7觸球時桿面角度方正，揮桿路徑大於桿面角度。球直直的飛出去之後往左曲回到目標)";"";"P2~3 上桿";"置球點到擊球落點的距離達到標準水準 這是職業選手喜歡打出的球路，瞄球時桿面朝向目標，站姿朝向目標右方，上桿時維持軸心，P2至P4胸椎充分旋轉，下桿時重心往左，左半身帶領，P5至P6右肩和右手肘維持外旋，左手腕在P5.5時屈曲，維持手腕角度過球，轉身至P10收桿。";"手腕角度保持得很好，觸球時桿面方正，且揮桿軌跡由內向外所致。";"";"2023-02-14 16:36:35"
8155;8182;"擊球失敗,無法判定";"";"擊球失敗,無法判定";"擊球發射角度超出正常範圍";"擊球姿勢嚴重錯誤";"";"2023-02-14 16:37:16"
8156;8183;"出球方向往目標左側之後再更向左曲之左拉曲球或稱為大左曲球(P7觸球時桿面角度和軌跡都朝左，且桿面角度大於揮桿軌跡，所以出球路徑往左飛後再更左曲)";"";"P2~3 上桿";"置球點到擊球落點的距離達到職業級水準 上桿時維持軸心，P2主P4胸椎充分旋轉下桿時重心往左，左半身帶領，P5至P6右肩和右手肘維持外旋，左手腕在P5.5時屈曲，維持手腕角度過球，轉身至P10收桿。";"通常是因為右手出力手腕往下壓太快導致揮桿路徑由外往內，且翻轉了手腕";"";"2023-02-14 16:38:08"
8157;8184;"出球方向往目標右側之後再更往右曲之大右曲球(P7觸球時桿面過開，且揮桿軌跡由內往外但少於桿面角度，球會往右飛，然後再更向右曲)";"";"P2~3 上桿";"上桿時維持軸心，P2時桿身平行於雙腳之平行線，保持桿面角度，P2至P4胸椎充分旋轉，下桿時於P3重心往左，左半身帶領的同時，P5至P6右肩和右手肘維持外旋，左手腕在P5.5時屈曲，維持手腕角度過球，轉身至P10收桿。";"上桿過度陡峭，下桿時突然過度由內往外打，或是上桿太內側且由內往外推所致。";"";"2023-02-14 16:38:52"
8158;8185;"出球方向往目標右側飛出再向左曲回到目標之小左曲球(P7觸球時桿面角度方正，揮桿路徑大於桿面角度。球直直的飛出去之後往左曲回到目標)";"";"P2~3 上桿";"置球點到擊球落點的距離達到職業級水準 這是職業選手喜歡打出的球路，瞄球時桿面朝向目標，站姿朝向目標右方，上桿時維持軸心，P2至P4胸椎充分旋轉，下桿時重心往左，左半身帶領，P5至P6右肩和右手肘維持外旋，左手腕在P5.5時屈曲，維持手腕角度過球，轉身至P10收桿。";"手腕角度保持得很好，觸球時桿面方正，且揮桿軌跡由內向外所致。";"";"2023-02-14 16:39:27"
8159;8186;"出球方向往目標右側飛出再向左曲回到目標之小左曲球(P7觸球時桿面角度方正，揮桿路徑大於桿面角度。球直直的飛出去之後往左曲回到目標)";"";"P2~3 上桿";"下桿時，膝關節伸直，腰部伸展，聳肩、抬頭，上臂用力導致手肘彎曲，身體重心移到腳跟";"手腕角度保持得很好，觸球時桿面方正，且揮桿軌跡由內向外所致。";"";"2023-02-14 16:39:57"
8160;8187;"出球方向由目標左側飛出再向右曲回到目標之小右曲球 (P7觸球時桿面角度方正，揮桿路徑由外向內大於桿面角度。球直直的飛出去之後往右曲回到目標)";"";"P2~3 上桿";"此擊球它看起來不錯但置球點到擊球落點的距離不佳。堅信你的揮桿要保持良好的平衡，如果你能保持收杆，那是你能得到更好的擊球";"手腕角度保持得很好，桿面觸球方正，且揮桿軌跡由外向內所致。";"";"2023-02-14 16:40:19"
8161;8188;"出球方向往目標右側飛出再向左曲回到目標之小左曲球(P7觸球時桿面角度方正，揮桿路徑大於桿面角度。球直直的飛出去之後往左曲回到目標)";"";"P2~3 上桿";"下桿時，膝關節伸直，腰部伸展，聳肩、抬頭，上臂用力導致手肘彎曲，身體重心移到腳跟";"手腕角度保持得很好，觸球時桿面方正，且揮桿軌跡由內向外所致。";"";"2023-02-14 16:40:42"
8162;8189;"出球方向往目標右側飛出再向左曲回到目標之小左曲球(P7觸球時桿面角度方正，揮桿路徑大於桿面角度。球直直的飛出去之後往左曲回到目標)";"";"P2~3 上桿";"下桿時，膝關節伸直，腰部伸展，聳肩、抬頭，上臂用力導致手肘彎曲，身體重心移到腳跟";"手腕角度保持得很好，觸球時桿面方正，且揮桿軌跡由內向外所致。";"";"2023-02-14 16:41:02"
8163;8190;"擊球失敗,無法判定";"";"擊球失敗,無法判定";"擊球發射角度超出正常範圍";"擊球姿勢嚴重錯誤";"";"2023-02-14 16:41:23"
8164;8191;"出球方向往目標右側飛出再向左曲回到目標之小左曲球(P7觸球時桿面角度方正，揮桿路徑大於桿面角度。球直直的飛出去之後往左曲回到目標)";"";"P2~3 上桿";"置球點到擊球落點的距離達到職業級水準 這是職業選手喜歡打出的球路，瞄球時桿面朝向目標，站姿朝向目標右方，上桿時維持軸心，P2至P4胸椎充分旋轉，下桿時重心往左，左半身帶領，P5至P6右肩和右手肘維持外旋，左手腕在P5.5時屈曲，維持手腕角度過球，轉身至P10收桿。";"手腕角度保持得很好，觸球時桿面方正，且揮桿軌跡由內向外所致。";"";"2023-02-14 16:42:17"
8165;8192;"出球方向往目標右側飛出再向左曲回到目標之小左曲球(P7觸球時桿面角度方正，揮桿路徑大於桿面角度。球直直的飛出去之後往左曲回到目標)";"";"P2~3 上桿";"置球點到擊球落點的距離達到職業級水準 這是職業選手喜歡打出的球路，瞄球時桿面朝向目標，站姿朝向目標右方，上桿時維持軸心，P2至P4胸椎充分旋轉，下桿時重心往左，左半身帶領，P5至P6右肩和右手肘維持外旋，左手腕在P5.5時屈曲，維持手腕角度過球，轉身至P10收桿。";"手腕角度保持得很好，觸球時桿面方正，且揮桿軌跡由內向外所致。";"";"2023-02-14 16:42:49"
8166;8193;"出球方向往目標右側飛出再向左曲回到目標之小左曲球(P7觸球時桿面角度方正，揮桿路徑大於桿面角度。球直直的飛出去之後往左曲回到目標)";"";"P2~3 上桿";"置球點到擊球落點的距離達到職業級水準 這是職業選手喜歡打出的球路，瞄球時桿面朝向目標，站姿朝向目標右方，上桿時維持軸心，P2至P4胸椎充分旋轉，下桿時重心往左，左半身帶領，P5至P6右肩和右手肘維持外旋，左手腕在P5.5時屈曲，維持手腕角度過球，轉身至P10收桿。";"手腕角度保持得很好，觸球時桿面方正，且揮桿軌跡由內向外所致。";"";"2023-02-14 16:43:32"
8167;8194;"出球方向往目標左側之後再更向左曲之左拉曲球或稱為大左曲球(P7觸球時桿面角度和軌跡都朝左，且桿面角度大於揮桿軌跡，所以出球路徑往左飛後再更左曲)";"";"P2~3 上桿";"置球點到擊球落點的距離達到職業級水準 上桿時維持軸心，P2主P4胸椎充分旋轉下桿時重心往左，左半身帶領，P5至P6右肩和右手肘維持外旋，左手腕在P5.5時屈曲，維持手腕角度過球，轉身至P10收桿。";"通常是因為右手出力手腕往下壓太快導致揮桿路徑由外往內，且翻轉了手腕";"";"2023-02-14 16:44:06"
8168;8195;"出球方向往目標右側飛出再向左曲回到目標之小左曲球(P7觸球時桿面角度方正，揮桿路徑大於桿面角度。球直直的飛出去之後往左曲回到目標)";"";"P2~3 上桿";"置球點到擊球落點的距離達到職業級水準 這是職業選手喜歡打出的球路，瞄球時桿面朝向目標，站姿朝向目標右方，上桿時維持軸心，P2至P4胸椎充分旋轉，下桿時重心往左，左半身帶領，P5至P6右肩和右手肘維持外旋，左手腕在P5.5時屈曲，維持手腕角度過球，轉身至P10收桿。";"手腕角度保持得很好，觸球時桿面方正，且揮桿軌跡由內向外所致。";"";"2023-02-14 16:44:46"
8169;8196;"擊球失敗,無法判定";"";"擊球失敗,無法判定";"擊球發射角度超出正常範圍";"擊球姿勢嚴重錯誤";"";"2023-02-14 16:45:19"
8170;8197;"擊球失敗,無法判定";"";"擊球失敗,無法判定";"擊球發射角度超出正常範圍";"擊球姿勢嚴重錯誤";"";"2023-02-14 16:45:48"
8171;8198;"擊球失敗,無法判定";"";"擊球失敗,無法判定";"擊球發射角度超出正常範圍";"擊球姿勢嚴重錯誤";"";"2023-02-14 16:46:14"
8172;8199;"擊球失敗,無法判定";"";"擊球失敗,無法判定";"擊球發射角度超出正常範圍";"擊球姿勢嚴重錯誤";"";"2023-02-14 16:46:43"
8173;8200;"擊球失敗,無法判定";"";"擊球失敗,無法判定";"擊球發射角度超出正常範圍";"擊球姿勢嚴重錯誤";"";"2023-02-14 16:47:10"
8174;8201;"擊球失敗,無法判定";"";"擊球失敗,無法判定";"擊球發射角度超出正常範圍";"擊球姿勢嚴重錯誤";"";"2023-02-14 16:47:36"
8175;8202;"擊球失敗,無法判定";"";"擊球失敗,無法判定";"擊球發射角度超出正常範圍";"擊球姿勢嚴重錯誤";"";"2023-02-14 16:48:14"
8176;8203;"擊球失敗,無法判定";"";"擊球失敗,無法判定";"擊球發射角度超出正常範圍";"擊球姿勢嚴重錯誤";"";"2023-02-14 16:49:29"
8177;8204;"擊球失敗,無法判定";"";"擊球失敗,無法判定";"擊球發射角度超出正常範圍";"擊球姿勢嚴重錯誤";"";"2023-02-14 16:50:00"
8178;8205;"擊球失敗,無法判定";"";"擊球失敗,無法判定";"擊球發射角度超出正常範圍";"擊球姿勢嚴重錯誤";"";"2023-02-14 16:50:28"
8179;8206;"擊球失敗,無法判定";"";"擊球失敗,無法判定";"擊球發射角度超出正常範圍";"擊球姿勢嚴重錯誤";"";"2023-02-14 16:51:07"
8180;8207;"擊球失敗,無法判定";"";"擊球失敗,無法判定";"擊球發射角度超出正常範圍";"擊球姿勢嚴重錯誤";"";"2023-02-14 16:51:38"
8181;8208;"擊球失敗,無法判定";"";"擊球失敗,無法判定";"擊球發射角度超出正常範圍";"擊球姿勢嚴重錯誤";"";"2023-02-14 16:52:04"
8182;8209;"擊球失敗,無法判定";"";"擊球失敗,無法判定";"擊球發射角度超出正常範圍";"擊球姿勢嚴重錯誤";"";"2023-02-14 16:52:30"
8183;8210;"擊球失敗,無法判定";"";"擊球失敗,無法判定";"擊球發射角度超出正常範圍";"擊球姿勢嚴重錯誤";"";"2023-02-14 16:53:00"
8184;8211;"擊球失敗,無法判定";"";"擊球失敗,無法判定";"擊球發射角度超出正常範圍";"擊球姿勢嚴重錯誤";"";"2023-02-14 16:53:25"
8185;8212;"擊球失敗,無法判定";"";"擊球失敗,無法判定";"擊球發射角度超出正常範圍";"擊球姿勢嚴重錯誤";"";"2023-02-14 16:55:15"
8186;8213;"出球方向往目標右側飛出再向左曲回到目標之小左曲球(P7觸球時桿面角度方正，揮桿路徑大於桿面角度。球直直的飛出去之後往左曲回到目標)";"";"P2~3 上桿";"置球點到擊球落點的距離達到標準水準 這是職業選手喜歡打出的球路，瞄球時桿面朝向目標，站姿朝向目標右方，上桿時維持軸心，P2至P4胸椎充分旋轉，下桿時重心往左，左半身帶領，P5至P6右肩和右手肘維持外旋，左手腕在P5.5時屈曲，維持手腕角度過球，轉身至P10收桿。";"手腕角度保持得很好，觸球時桿面方正，且揮桿軌跡由內向外所致。";"";"2023-02-14 16:56:10"
